id,name,name_fr,type,description,description_fr,prerequisites,prerequisite_feats,benefit,benefit_fr,benefit_short_fr,normal,special,source,teamwork,critical,grit,style,performance,racial,companion_familiar,race_name,note,goal,completion_benefit,multiples,suggested_traits,effects,passive,conditions,external_conditions
1632,Ultimate Resolve,#N/D,General,Your aura of resolve does not fall with you.,#N/D,"Int 13, Combat Expertise, Gang UpAPG.",0,"Your aura of resolve is a 20-foot emanation, and does not end if you fall unconscious.",#N/D,#N/D,"The aura of resolve affects each ally within 10 feet, and ends when you fall unconscious.",0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,Uncanny Alertness,#N/D,General,Your research into arcana and the nature of reality has given you heightened senses.,#N/D,0,Alertness,"This feat gives you an additional +1 bonus on Perception and Sense Motive checks, and you gain a +2 bonus on saving throws against sleep and charm effects.",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Uncanny Concentration,#N/D,General,"You have learned to enter a deeper state when casting spells, allowing you to shrug off distractions, damage, weather effects, and even the effects of other spells.",#N/D,0,Combat Casting,You do not need to make concentration checks when affected by vigorous or violent motion or by violent weather. You gain a +2 bonus on all other concentration checks.,#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Undead Master,#N/D,General,You can marshal vast armies of the undead to serve you.,#N/D,"Caster level 1st, see Special.",Spell focus (necromancy),"When you cast animate dead or use the Command Undead feat, you are considered to be four levels higher when determining the number of Hit Dice you animate. When you cast command undead, your duration is doubled.",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Unsanctioned Detection,#N/D,General,You can focus your ability to detect evil for more practical or mundane purposes,#N/D,Rogue talent class feature.,0,"As a swift action, you can focus the clarity granted by your detect evil ability to heighten your awareness of other things. This gives you a +10 sacred bonus on Perception and Sense Motive checks for one round. This expends your use of the detect evil class ability for the next 24 hours.",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Unsanctioned Knowledge,#N/D,General,You have searched though forbidden texts and are privy to powerful but proscribed magic.,#N/D,0,0,"Pick one 1st-level spell, one 2nd-level spell, one 3rd-level spell, and one 4th-level spell from the bard, cleric, inquisitor, or oracle spell lists. Add these spells to your paladin spell list as paladin spells of the appropriate level. Once chosen, these spells cannot be changed.",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Versatile Channeler,#N/D,General,You can choose to channel positive and negative energy.,#N/D,"Cha 17, Eldritch Heritage, Improved Eldritch Heritage, character level 17th.",0,"You may make a choice whenever you use your channel energy class feature. If you normally channel positive energy, you may choose to channel negative energy as if your effective cleric level were 2 levels lower than normal. If you normally channel negative energy, you may choose to channel positive energy as if your effective cleric level were 2 levels lower than normal. Having this feat means you qualify for feats and abilities that have ""channel positive energy"" or ""channel negative energy"" as a prerequisite (for example, you qualify for the Command Undead feat and the Turn Undead feat).",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,"This feat only applies to necromancers, neutral clerics who worship neutral deities, or neutral clerics who do not worship a deity-characters who have the channel energy class ability and have to make a choice to channel positive or negative energy at 1st level. Clerics whose alignment or deity makes this choice for them cannot select this feat.",0,0,0,0,0,0,0,0
658,Vigilant Eidolon,#N/D,General,"Your eidolon is highly observant, and its link with you increases your own watchfulness.",#N/D,Channel positive energy class feature.,0,"While your eidolon is within your reach, you gain a +4 bonus on Perception checks. If you have 10 or more ranks in Perception, this bonus increases to +8. This does not apply if your eidolon is helpless or unconscious.",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Voice of the Sibyl,#N/D,General,Your voice is strangely compelling.,#N/D,"Dex 13, dwarf, mountaineer or stability racial trait.",0,"You get a +1 bonus on all Bluff, Diplomacy, and Perform (oratory) skill checks. If you have 10 or more ranks in one of these skills, the bonus increases to +3 for that skill. You do not get these bonuses if you do not use your voice when using the skill (such as using Bluff to feint in combat).",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,Warrior Priest,#N/D,General,Your religion is both a shield and a weapon in battle.,#N/D,Improved Unarmed Strike.,0,You gain a +1 bonus on initiative checks and a +2 bonus on concentration checks made to cast a spell or use a spell-like ability when casting defensively or while grappled.,#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,Wild Speech,#N/D,General,You speak with the tongue of men and beasts.,#N/D,"Humanoid, must be taken at 1st level.",0,"When using wild shape to take the form in which you cannot speak (such as an animal), you are able to speak normally in any language you know. This allows you to cast spells with verbal components, speak command words, and activate spell completion and spell trigger items. However, it does not give you the ability to cast spells requiring somatic components unless you also have the Natural Spell feat, or cast spells with material components merged into your form. When using wild shape to take the form of an animal, you may use speak with animals to communicate with animals of your assumed form. This is a spell-like ability with a caster level equal to your druid level, and you may use it for a number of minutes per day equal to your druid level. These minutes do not have to be consecutive, but must be used in one-minute increments.",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,Witch Knife,#N/D,General,You empower your witch spells by incorporating the use of a special ceremonial knife during your castings.,#N/D,Channel Smite.,0,"Each day, when you prepare your spells, you can select a masterwork or magical dagger, transforming it into a witch knife, which serves as an additional focus component for witch patron spells. Add +1 to the DC of all your patron spells.",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,Word of Healing,#N/D,General,"Using the same divine energy as your lay on hands ability, you can heal others at a distance.",#N/D,"Monstrous Mount, character level equal to or higher than that listed in your mount's Mastery entry.",0,"You may use your lay on hands to heal another creature at a range of 30 feet as a standard action that does not provoke an attack of opportunity. You must be able to speak and have a free hand to use this ability. The target heals half the amount they would have healed if you had touched them, but gains the benef its of your mercies as normal.",#N/D,#N/D,0,0,Ultimate Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Brewmaster,#N/D,General,You can concoct potent brews.,#N/D,"Str 13, Power Attack, base attack bonus +1.",0,"You gain a +2 bonus on Craft (alchemy) and Profession (brewer) checks, and you add +1 to the DC of any ingested poison you create.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
488,Cleave Through,#N/D,Combat,You are ferocious at hewing smaller opponents.,#N/D,"Improved Unarmed Strike, Stunning Fist, Heal 3 ranks.","Cleave, Power Attack","When using Cleave or Great Cleave, if your initial attack hits, you may take a single 5-foot step as a free action before making your additional attacks. If doing so places a creature within your threatened area, that creature becomes a legal target for your additional Cleave attack(s) as long as it meets all the other prerequisites.",#N/D,#N/D,You may only make additional attacks with Cleave against creatures you threaten when you make your initial attack.,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
711,Cloven Helm,#N/D,Combat,Your helm turns aside lethal blows.,#N/D,Cha 15.,"Dented Helm, Hard-Headed","When wearing a helmet, you add +1 to your AC against critical hit confirmation rolls; this benefit stacks with Dented Helm. When you use Dented Helm to def lect a critical hit, you may apply all damage from the critical hit to your helmet before applying any damage to yourself. If you take no damage, any additional effects, such as critical feats or poison, are negated.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
947,Dented Helm,#N/D,Combat,Your helm protects you from hard hits.,#N/D,"Power Attack, Improved Bull Rush, base attack bonus +5.",Hard-Headed,"When wearing a helmet, you add +1 to your AC against critical hit confirmation rolls. When a critical hit is confirmed against you, as an immediate action, you can apply half of the damage from the attack to your helmet rather than yourself, applying hardness as normal. If the damage destroys your helmet, any leftover damage is applied to you. After using this feat, you are staggered until the end of your next turn. You may not use this feat if your helmet has the broken condition or the attack ignores armor bonuses to AC.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
1382,Giant Killer,#N/D,Combat,Your cleaving strokes menace giants and larger foes.,#N/D,Natural Spell.,"Cleave, Goblin Cleaver, Orc Hewer, Power Attack, Strike Back","This functions as Goblin Cleaver, but your additional attacks can be made against creatures one size category larger than you or smaller. In addition, any such attacks made against humanoids (giant) gain a +2 circumstance bonus on attack rolls.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
196,Goblin Cleaver,#N/D,Combat,You are ferocious at hewing smaller opponents.,#N/D,Combat Reflexes.,"Cleave, Power Attack","When using Cleave or Great Cleave, if your initial attack hits, you may take your additional attacks against any creature smaller than you that you threaten; your targets need not be adjacent to one another. Additional attacks you make against humanoids (goblinoid) gain a +2 circumstance bonus on attack rolls.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
511,Hard-Headed,#N/D,Combat,Your thick skull is almost a weapon unto itself.,#N/D,"Dex 15, Exotic Weapon Proficiency (net), Net Adept, Two-Weapon Fighting.",0,You gain a +1 bonus on attack rolls and combat maneuver checks made using a helmet. You receive a +2 bonus on saves against spells and special abilities that cause you to become staggered or stunned.,#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
656,Ledge Walker,#N/D,General,You negotiate tiny ledges like a mountain goat.,#N/D,Ki pool.,0,"You can move at full speed while using Acrobatics to balance on narrow surfaces, and you gain a +4 bonus on Climb checks to catch yourself or another creature while falling. You also gain a +4 bonus on saving throws against effects that would cause you to fall prone (such as earthquakes). This bonus does not apply to your CMD against bull rush or trip attacks.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
671,Orc Hewer,#N/D,Combat,"You are ferocious at hewing your enemies, especially orcs.",#N/D,"Wild shape class feature, caster level 8th.","Cleave, Goblin Cleaver, Power Attack","This feat functions as Goblin Cleaver, but your additional attacks can be made against creatures your size or smaller. In addition, any such attacks that you make against humanoids (orc) gain a +2 circumstance bonus on attack rolls.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
1587,Shatterspell,#N/D,Combat,Your mighty blows shatter your enemy's magic.,#N/D,Worshiper of Lamashtu.,"Disruptive, Spellbreaker","As a standard action, you can attempt to sunder an ongoing spell effect as if you had the spell sunder rage power (Ultimate Combat 28). You may use this feat once per day, plus one additional time per day for every 5 points by which your base attack bonus exceeds +10.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
387,Toxic Recovery,#N/D,General,Your system recuperates from the effects of poisons with astonishing speed.,#N/D,Base attack bonus +11.,0,"Whenever you succeed at a saving throw against poison, you heal 1 point of ability damage of the type dealt by the poison. Whenever you heal ability damage naturally or magically, you heal 1 additional point of ability damage. This feat has no effect on penalties to ability scores or ability drain.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Dwarf,0,0,0,0,0,0,0,0,0
489,Attuned to the Wild,#N/D,General,You share a strong mystic connection with one type of wilderness terrain.,#N/D,"Heal 9 ranks, Improved Unarmed Strike, Mantis Style, Mantis Wisdom, Stunning Fist.",0,"Select one type of terrain from the ranger class's favored terrain class feature (except urban). While you are in your selected terrain type, your natural healing rate (the amount of hit points and ability damage you heal from a full night's rest) doubles.",#N/D,#N/D,0,"You can take this feat multiple times. Its effects do not stack. Each time you take it, it applies to a different terrain type.",Advanced Race Guide,0,0,0,0,0,1,0,Elf,0,0,0,1,0,0,0,0,0
506,Elven Battle Training,#N/D,Combat,You have been specially trained to wield a variety of traditional elven weapons.,#N/D,"Int 13, Blind-Fight, Combat Expertise, Moonlight Stalker, Bluff 6 ranks, darkvision or lowlight vision racial trait.",0,"You have received special training with traditional elven weapons (longbows, composite longbows, longswords, rapiers, shortbows, composite shortbows, and any weapon with the word ""elven"" in its name). You receive a +2 bonus to your CMD against disarm and sunder maneuvers directed at one of these weapons you are wielding. In addition, if you are wielding one of these melee weapons, you may make an additional attack of opportunity each round (this bonus stacks with Combat Reflexes).",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Elf,0,0,0,0,0,0,0,0,0
716,Guardian of the Wild,#N/D,General,Your mystic connection with the wilderness enhances your ability to react to threats.,#N/D,"Craft (alchemy) 1 rank, Profession (brewer) 1 rank, dwarf.",Attuned to the Wild,"When you are in a terrain type you have selected the Attuned to the Wild feat for, you gain a +2 dodge bonus to Armor Class. If you are in an area that qualifies as more than one kind of terrain, these bonuses do not stack; you receive the bonus for only one of the terrain types.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Elf,0,0,0,0,0,0,0,0,0
754,Mage of the Wild,#N/D,General,Your mystic connection with the wilderness enhances your spellcasting.,#N/D,"Str 13, Cleave, Great Cleave, Power Attack, Surprise Follow Through, base attack bonus +8.",Attuned to the Wild,"When you are in a terrain type you have selected the Attuned to the Wild feat for, you gain a +2 bonus on caster level checks, concentration checks, and, Knowledge (arcana) and Spellcraft checks. If you are in an area that qualifies as more than one kind of terrain, these bonuses do not stack; you receive the bonus for only one of the terrain types.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Elf,0,0,0,0,0,0,0,0,0
1025,Spirit of the Wild,#N/D,General,Your mystic connection with one type of wilderness has grown even stronger.,#N/D,"Improved Bull Rush, Merciless Rush, worshiper of Rovagug.","Attuned to the Wild, Guardian of the Wild","When you are in a terrain type you have selected the Attuned to the Wild feat for, you gain a +4 bonus on Perception checks made to act in the surprise round of combat. If you act in the surprise round, you gain blindsense out to a range of 30 feet during the surprise round. If you are in an area that qualif ies as more than one kind of terrain, these bonuses do not stack; you receive the bonus for only one terrain type.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Elf,0,0,0,0,0,0,0,0,0
1048,Casual Illusionist,#N/D,General,You can use your innate magic to create minor illusions that augment your efforts at trickery and deceit.,#N/D,Bardic music ability.,0,"As long as you have at least one spell-like ability unused from your gnome magic racial trait, you gain a +2 racial bonus on all Bluff, Disguise, and Sleight of Hand checks you make. At 10th level, these bonuses increase to +4.",#N/D,#N/D,0,This feat counts as the Deceitful feat for the purposes of all prerequisites.,Advanced Race Guide,0,0,0,0,0,1,0,Gnome,0,0,0,0,0,0,0,0,0
1258,Expanded Resistance,#N/D,General,You have expanded your natural resistance to magic to encompass different kinds of magic.,#N/D,"Improved Iron Will, Iron Will.",0,Select one school of magic other than illusion. You gain a +2 racial bonus on saving throws against spells or effects from the selected school.,#N/D,#N/D,0,"You may select this feat more than once. Its effects do not stack. Each time you select it, it applies to a different school of magic.",Advanced Race Guide,0,0,0,0,0,1,0,Gnome,0,0,0,0,0,0,0,0,0
1287,Gnome Weapon Focus,#N/D,Combat,Your extensive training with traditional gnome weapons gives you an advantage.,#N/D,0,0,"You gain a +1 bonus on attack rolls with gnome weapons (weapons with ""gnome"" in the title).",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Gnome,0,0,0,0,0,0,0,0,0
101,Great Hatred,#N/D,Combat,Your rage burns with vast intensity.,#N/D,"Catch Off-Guard or Throw Anything, base attack bonus +8.",0,You gain an additional +1 bonus on melee and thrown weapon attacks against targets of your hatred racial trait.,#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Gnome,0,0,0,0,0,0,0,0,0
140,Vast Hatred,#N/D,Combat,Your rage stretches beyond normal bounds.,#N/D,"Critical Focus, base attack bonus +11.",0,Select two creature types (and subtypes where appropriate) from the list of potential favored enemies from the ranger class ability. Your +1 attack bonus from the hatred racial trait applies to creatures of the selected types (and subtypes).,#N/D,#N/D,0,"You may take this feat more than once. Its benefits do not stack. Each time you select this feat, you select two additional creature types to which your hatred racial trait applies.",Advanced Race Guide,0,0,0,0,0,1,0,Gnome,0,0,0,1,0,0,0,0,0
367,Discerning Eye,#N/D,General,You are not easily fooled by illusions and forgeries.,#N/D,Bluff 5 ranks.,0,You receive a +2 racial bonus on saving throws against illusion spells and effects and a +2 bonus on Linguistic checks to detect forgeries. You can use the Linguistic skill to detect forgeries untrained.,#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Half-Elf,0,0,0,0,0,0,0,0,0
583,Elven Spirit,#N/D,General,"Although you are of mixed heritage, you are closer to your elven relatives and the magic in their blood flows freely in your veins.",#N/D,"Weapon Focus, base attack bonus +5",0,"You possess the elven magic racial trait of the elves, granting you a +2 racial bonus on caster level checks made to overcome spell resistance. In addition, you receive a +2 racial bonus on Spellcraft checks made to identify the properties of magic items. Alternatively, you can instead gain any one racial trait that elves can exchange for the elven magic racial trait.",#N/D,#N/D,0,"You can only take this feat at 1st level. If you take this feat, you cannot take the Human Spirit feat.",Advanced Race Guide,0,0,0,0,0,1,0,Half-Elf,0,0,0,0,0,0,0,0,0
584,Exile's Path,#N/D,General,A lifetime spent shunned by others and eschewing your heritage makes you resistant to efforts to pry inside of your mind.,#N/D,"Diehard, Endurance, base attack bonus +4.",0,"Once per day, when you fail a Will save against an enchantment spell or effect, you may reroll that saving throw, but must take the reroll result even if it's worse.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Half-Elf,0,0,0,0,0,0,0,0,0
585,Half-Drow Paragon,#N/D,General,Your drow blood is particularly strong.,#N/D,0,0,"You count as a drow for any effects that relate to race. Furthermore, the spell-like abilities granted to you by your drow magic racial trait count as drow spell-like abilities for the purposes of any feat prerequisites.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Half-Elf,0,0,0,0,0,0,0,0,0
661,Human Spirit,#N/D,General,Your blood burns with the passion and unyielding quest for self-improvement displayed so prominently by your human relatives.,#N/D,Mystery class feature.,0,"You receive 1 bonus skill rank. Whenever you gain another Hit Die, you gain an additional skill rank. You cannot gain more than four skill ranks in this way.",#N/D,#N/D,0,"You can only take this feat at 1st level. If you take this feat, you cannot take the Elven Spirit feat.",Advanced Race Guide,0,0,0,0,0,1,0,Half-Elf,0,0,0,0,0,0,0,0,0
750,Multitalented Mastery,#N/D,General,You are adept at numerous disciplines.,#N/D,"Augment Summoning, Spell Focus (conjuration), half-orc or orc.",0,All of your classes are considered favored classes. You gain either +1 hit point or +1 skill point whenever you take a level in any class. Apply these bonuses retroactively for all class levels that have not yet gained one of these bonuses.,#N/D,#N/D,Half-elves with the multitalented racial trait have two favored classes.,0,Advanced Race Guide,0,0,0,0,0,1,0,Half-Elf,0,0,0,0,0,0,0,0,0
833,Neither Elf nor Human,#N/D,General,You have removed yourself from your heritage so thoroughly that even magic does not recognize you.,#N/D,Goblin.,"Exile's Path, Seen and Unseen","You are not considered elven or human for the purpose of harmful spells or effects based on your type, like a bane weapon or a ranger's favored enemy class feature.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Half-Elf,0,0,0,0,0,0,0,0,0
1205,Seen and Unseen,#N/D,General,"Your anonymity makes you difficult to find through magical or mundane means, and you have learned how to combat both of your progenitor races.",#N/D,Hold a leadership role related to running a kingdom.,Exile's Path,"You gain a +2 bonus on all saving throws against scrying or divination effects. Additionally, you gain a +2 bonus on all Stealth checks, and elves, half-elves, and humans take a -4 penalty on all efforts to track you through the Survival skill.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Half-Elf,0,0,0,0,0,0,0,0,0
1455,Shared Manipulation,#N/D,General,You can subtly bolster allies' ability to misdirect and infuriate their enemies.,#N/D,"Dazzling Display, Weapon Focus, base attack bonus +6.",0,"As a move action, you can grant all friendly creatures within 30 feet who can see or hear you a +2 bonus on Bluff or Intimidate checks (choose which skill to affect each time you use this ability) for a number of rounds equal to your Charisma modifier (minimum 1 round).",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,Half-Elf,0,0,0,0,0,0,0,0,0
1465,Beast Rider,#N/D,General,You gain the service of a monstrous companion or mount.,#N/D,Tenebrous Spell.,0,"Select one of the following creature types: elephant, pteranodon, rhinoceros, stegosaurus, or triceratops. Add this creature type to your list of possible animal companions or mounts. When summoning a creature of the selected type to serve as a mount or companion, treat your effective druid level as if it were two levels higher (to a maximum of your character level). If the creature is large enough for you to ride, it gains the combat training general purpose (see Handle Animal) at no cost.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
1482,Blood Vengeance,#N/D,General,Seeing an ally fall in combat fills you with a raging and murderous fury.,#N/D,"Solo Maneuvers, base attack bonus +8.",0,"Whenever one of your allies is reduced to negative hit points or killed, you may enter a state similar to but less powerful than a barbarian's rage as a free action on your next turn. If you have the rage class feature and are already raging, your morale bonuses to Strength and Constitution increase by +2 for the duration of your rage. If you do not have the rage class feature, or you have no more rage rounds left, this weaker rage gives you all the benefits and penalties of a barbarian's rage, except your morale bonus to Strength and Constitution is only +2. In either case, this state lasts for 4 rounds. As with a barbarian's rage, when this weaker rage ends, you are fatigued; if another ally falls before this duration ends, the weaker rage lasts for an additional 4 rounds. This feat does not allow you to enter a rage if you are fatigued. You may only use this feat if the fallen ally had at least as many Hit Dice as you (excluding conjured or summoned allies).",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
1496,Destroyer's Blessing,#N/D,Combat,Breaking things adds to your power.,#N/D,Craft (alchemy) 1 rank.,0,"When you are raging and you succeed at a sunder combat maneuver, you regain 1 round of rage. If the sunder attempt causes the object to gain the broken condition, you heal 1 hit point. You can only gain these benefits once per round.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
10,Ferocious Resolve,#N/D,General,Your orc heritage allows you to fight on.,#N/D,"Light Armor Proficiency, Medium Armor Proficiency.",0,"You gain the ferocity universal monster ability, allowing you to continue fighting at negative hit points. When using this ability, you gain a +2 bonus on Intimidate checks.",#N/D,#N/D,A half-orc with the orc ferocity racial trait can fight for 1 more round after he is brought below 0 hit points.,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
152,Ferocious Summons,#N/D,General,Your summoned creatures gain your ferocity.,#N/D,Combat Reflexes.,"Augment Summoning, Spell Focus (conjuration)",Creatures you summon gain the ferocity universal monster ability.,#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
201,Ferocious Tenacity,#N/D,Combat,You spit in the face of death.,#N/D,"Cha 13, halfling.",0,"Once per day when raging, if you are hit by an attack that would deal enough hit points of damage to kill you (negative hit points equal to your Constitution score), as an immediate action you may expend 1 or more rounds of rage to negate some of this damage and keep yourself alive. Each round of rage you spend reduces the attack's damage by 1 point, but cannot reduce the damage taken below 1 hit point. For example, if you are raging, have a raging Constitution score of 18, are currently at 2 hit points, and take 20 hit points of damage from a hit (which is enough to bring you to -18 hit points, thereby killing you), you may spend 1 round of rage to reduce the damage by 1 hit point (leaving you perilously close to death at -17 hit points); if you spend 17 rounds of rage, you reduce the damage to 1 (the minimum), leaving you with 1 hit point.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc","If this damage still makes you fall unconscious, your rage ends just like it normally would, lowering your Constitution to its normal value and reducing your hit point total as normal. Therefore, it is possible to use this feat to prevent yourself from instantly dying, yet you still die because your negative hit points exceed your normal Constitution score-take your normal Constitution into account when deciding how many rounds of rage to spend with this feat.",0,0,0,0,0,0,0,0
274,Gore Fiend,#N/D,General,"Horrible wounds, whether on yourself or your enemies, make your blood sing.",#N/D,"Wis 13, half-orc or orc.",0,"When you are raging and you confirm a critical hit with a melee weapon or a critical hit is confirmed on you (whether by a melee weapon, spell, or ranged weapon), you regain 1 round of rage (up to your maximum for the day). You can only gain this benefit once per round.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
364,Horde Charge,#N/D,General,"When you charge with an ally, you are more deadly.",#N/D,"Dex 13, Improved Grapple, Improved Unarmed Strike, Jawbreaker, Stunning Fist, Heal 9 ranks.",0,"When charging during the same round as an ally with this feat, you gain a +2 bonus on attack and damage rolls in addition to the normal bonus for charging. If you can make multiple attacks on a charge, this bonus only applies to the first attack.",#N/D,#N/D,0,0,Advanced Race Guide,1,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
634,Improved Surprise Follow-Through,#N/D,Combat,You follow up an attack with a surprising series of sweeping blows.,#N/D,Trap class feature.,"Cleave, Great Cleave, Power Attack, Surprise Follow Through","When using Great Cleave, each opponent you attack on your turn (other than the first) is denied his Dexterity bonus against you.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
808,Resilient Brute,#N/D,General,You absorb punishment others find deadly.,#N/D,"Cha 13, Drow Nobility, Improved Drow Nobility, able to use drow spell-like abilities, drow.",0,"Once per day, when a creature confirms a critical hit against you, you may treat half the damage as nonlethal damage. You cannot use this ability if you are immune to nonlethal damage. When your base attack bonus reaches +10, you may use this ability an additional time per day.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
942,Surprise Follow-Through,#N/D,Combat,"When striking one opponent, you catch its ally off guard.",#N/D,"Ride 3 ranks, Mounted Combat, Ride-By Attack, base attack bonus +1, Qadira affinity","Cleave, Power Attack","When using Cleave or Great Cleave, the second foe you attack on your turn is denied its Dexterity bonus against you.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
943,Sympathetic Rage,#N/D,Combat,Seeing an ally rage fills you with your own fury.,#N/D,"Str 13, Power Attack, Improved Overrun, base attack bonus +1.",0,"Whenever you are adjacent to an ally who is raging, you may choose to enter a similar but less powerful rage as a free action on your turn. This weaker rage gives you all the benefits and penalties of a barbarian's rage, except your morale bonus to Strength and Constitution is only +2. There is no limit to how long you can rage, as long as you remain adjacent to a raging ally (for example, you could take a 5-foot step away from one raging ally toward another raging ally and maintain your rage). As with a barbarian's rage, when this weaker rage ends, you are fatigued. You cannot use this feat if you are fatigued.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
1225,Tenacious Survivor,#N/D,General,Your spirit lingers long after any other's would have passed on.,#N/D,Ability to prepare spells.,"Diehard, Endurance","When you are killed by hit point damage, your soul lingers in your body for a number of rounds equal to your Constitution bonus. You are still dead, but a creature can make a DC 10 Heal check as a standard action to realize that you can still be saved. You can be healed by magic as if you were alive. If you are healed enough hit points that you would no longer be dead, you are alive again, but you gain one permanent negative level.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
1450,Thrill of the Kill,#N/D,General,Killing fuels your rage.,#N/D,0,0,"When you are raging and your attack reduces an enemy to negative hit points or kills it, you regain 1 round of rage. You may only use this feat if the fallen enemy had at least as many Hit Dice as you. You can only gain this benefit once per round.",#N/D,#N/D,0,0,Advanced Race Guide,0,0,0,0,0,1,0,"Half-Orc,Orc",0,0,0,0,0,0,0,0,0
